campaign	relative_path	size_bytes	mtime_utc
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_012_1.32nm/umbrella_prev.cpt	1639068	2026-07-20T16:39:21.2658426420Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_013_1.39nm/umbrella.cpt	1639344	2026-07-21T07:55:27.8530277600Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_013_1.39nm/umbrella.edr	1297400	2026-07-21T07:55:27.9640277940Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_013_1.39nm/umbrella.xtc	495435000	2026-07-21T07:55:27.8610277630Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_013_1.39nm/umbrella_eq.cpt	1639364	2026-07-19T03:45:52.3024791490Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_013_1.39nm/umbrella_eq.edr	325400	2026-07-19T03:45:52.4134794310Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_013_1.39nm/umbrella_eq.xtc	124044972	2026-07-19T03:45:52.3104791700Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_013_1.39nm/umbrella_eq_prev.cpt	1639088	2026-07-19T03:45:52.3044791540Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_013_1.39nm/umbrella_prev.cpt	1638276	2026-07-21T07:55:27.8550277610Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_014_1.47nm/umbrella.cpt	1639344	2026-07-23T04:45:57.4368712910Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_014_1.47nm/umbrella.edr	1297400	2026-07-23T04:45:57.5478713210Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_014_1.47nm/umbrella.xtc	495435172	2026-07-23T04:45:57.4448712930Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_014_1.47nm/umbrella_eq.cpt	1639364	2026-07-19T11:48:25.8023562130Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_014_1.47nm/umbrella_eq.edr	325400	2026-07-19T11:48:25.9203562310Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_014_1.47nm/umbrella_eq.xtc	124044436	2026-07-19T11:48:25.8113562150Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_014_1.47nm/umbrella_eq_prev.cpt	1639088	2026-07-19T11:48:25.8053562140Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_014_1.47nm/umbrella_prev.cpt	1639068	2026-07-23T04:45:57.4388712920Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_015_1.54nm/umbrella.cpt	1639344	2026-07-20T20:53:13.8993448750Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_015_1.54nm/umbrella.edr	1297400	2026-07-20T20:53:14.0143449490Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_015_1.54nm/umbrella.xtc	495436160	2026-07-20T20:53:13.9093448810Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_015_1.54nm/umbrella_eq.cpt	1639364	2026-07-18T23:52:34.6425817620Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_015_1.54nm/umbrella_eq.edr	325400	2026-07-18T23:52:34.7525819090Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_015_1.54nm/umbrella_eq.xtc	124045012	2026-07-18T23:52:34.6505817730Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_015_1.54nm/umbrella_eq_prev.cpt	1639088	2026-07-18T23:52:34.6445817650Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_015_1.54nm/umbrella_prev.cpt	1638276	2026-07-20T20:53:13.9013448760Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_016_1.62nm/umbrella.cpt	1639344	2026-07-23T21:19:01.5222656610Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_016_1.62nm/umbrella.edr	1297400	2026-07-23T21:19:01.6292656600Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_016_1.62nm/umbrella.xtc	495437260	2026-07-23T21:19:01.5302656610Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_016_1.62nm/umbrella_eq.cpt	1639364	2026-07-18T20:08:14.1364065230Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_016_1.62nm/umbrella_eq.edr	325400	2026-07-18T20:08:14.2474065390Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_016_1.62nm/umbrella_eq.xtc	124043940	2026-07-18T20:08:14.1434065240Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_016_1.62nm/umbrella_eq_prev.cpt	1639088	2026-07-18T20:08:14.1384065230Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_016_1.62nm/umbrella_prev.cpt	1639068	2026-07-23T21:19:01.5242656620Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_017_1.69nm/umbrella.cpt	1639344	2026-07-23T20:33:23.9221899100Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_017_1.69nm/umbrella.edr	1297400	2026-07-23T20:33:24.0331899240Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_017_1.69nm/umbrella.xtc	495436508	2026-07-23T20:33:23.9291899110Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_017_1.69nm/umbrella_eq.cpt	1639364	2026-07-21T22:43:23.0785538930Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_017_1.69nm/umbrella_eq.edr	325400	2026-07-21T22:43:23.1905539350Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_017_1.69nm/umbrella_eq.xtc	124044976	2026-07-21T22:43:23.0875538960Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_017_1.69nm/umbrella_eq_prev.cpt	1638296	2026-07-21T22:43:23.0815538940Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_017_1.69nm/umbrella_prev.cpt	1639068	2026-07-23T20:33:23.9241899100Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_018_1.77nm/umbrella.cpt	1639344	2026-07-23T07:58:23.8463460630Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_018_1.77nm/umbrella.edr	1297400	2026-07-23T07:58:23.9573461290Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_018_1.77nm/umbrella.xtc	495436748	2026-07-23T07:58:23.8543460680Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_018_1.77nm/umbrella_eq.cpt	1639364	2026-07-19T01:07:05.1848837750Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_018_1.77nm/umbrella_eq.edr	325400	2026-07-19T01:07:05.2948839380Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_018_1.77nm/umbrella_eq.xtc	124044636	2026-07-19T01:07:05.1928837860Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_018_1.77nm/umbrella_eq_prev.cpt	1639088	2026-07-19T01:07:05.1868837780Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_018_1.77nm/umbrella_prev.cpt	1639068	2026-07-23T07:58:23.8483460640Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_019_1.84nm/umbrella.cpt	1639344	2026-07-23T17:31:42.4561179210Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_019_1.84nm/umbrella.edr	1297400	2026-07-23T17:31:42.5671179970Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_019_1.84nm/umbrella.xtc	495435212	2026-07-23T17:31:42.4641179270Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_019_1.84nm/umbrella_eq.cpt	1639364	2026-07-19T00:45:27.2936139530Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_019_1.84nm/umbrella_eq.edr	325400	2026-07-19T00:45:27.4036139350Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_019_1.84nm/umbrella_eq.xtc	124044968	2026-07-19T00:45:27.3016139520Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_019_1.84nm/umbrella_eq_prev.cpt	1639088	2026-07-19T00:45:27.2956139530Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_019_1.84nm/umbrella_prev.cpt	1639068	2026-07-23T17:31:42.4581179220Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_020_1.92nm/umbrella.cpt	1639344	2026-07-23T18:38:14.5195133750Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_020_1.92nm/umbrella.edr	1297400	2026-07-23T18:38:14.6295132470Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_020_1.92nm/umbrella.xtc	495435140	2026-07-23T18:38:14.5275133660Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_020_1.92nm/umbrella_eq.cpt	1639364	2026-07-19T14:56:20.2371393470Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_020_1.92nm/umbrella_eq.edr	325400	2026-07-19T14:56:20.3471394520Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_020_1.92nm/umbrella_eq.xtc	124044808	2026-07-19T14:56:20.2451393550Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_020_1.92nm/umbrella_eq_prev.cpt	1639088	2026-07-19T14:56:20.2391393490Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_020_1.92nm/umbrella_prev.cpt	1639068	2026-07-23T18:38:14.5215133730Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_021_1.99nm/umbrella.cpt	1639344	2026-07-22T10:57:49.2006799520Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_021_1.99nm/umbrella.edr	1297400	2026-07-22T10:57:49.3136798950Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_021_1.99nm/umbrella.xtc	495436692	2026-07-22T10:57:49.2096799470Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_021_1.99nm/umbrella_eq.cpt	1639364	2026-07-19T10:35:47.3365694140Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_021_1.99nm/umbrella_eq.edr	325400	2026-07-19T10:35:47.4455696510Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_021_1.99nm/umbrella_eq.xtc	124044996	2026-07-19T10:35:47.3435694290Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_021_1.99nm/umbrella_eq_prev.cpt	1639088	2026-07-19T10:35:47.3375694160Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_021_1.99nm/umbrella_prev.cpt	1638276	2026-07-22T10:57:49.2026799500Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_022_2.07nm/umbrella.cpt	1639344	2026-07-24T12:26:48.9160180980Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_022_2.07nm/umbrella.edr	1297400	2026-07-24T12:26:48.9830180160Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_022_2.07nm/umbrella.xtc	495436232	2026-07-24T12:26:48.9210180920Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_022_2.07nm/umbrella_eq.cpt	1639364	2026-07-22T10:27:35.4589888290Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_022_2.07nm/umbrella_eq.edr	325400	2026-07-22T10:27:35.5949889540Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_022_2.07nm/umbrella_eq.xtc	124045196	2026-07-22T10:27:35.4689888380Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_022_2.07nm/umbrella_eq_prev.cpt	1639088	2026-07-22T10:27:35.4609888310Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_022_2.07nm/umbrella_prev.cpt	1639068	2026-07-24T12:26:48.9180180950Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_023_2.14nm/umbrella.cpt	1639344	2026-07-22T06:07:07.7259958850Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_023_2.14nm/umbrella.edr	1297400	2026-07-22T06:07:07.8469959110Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_023_2.14nm/umbrella.xtc	495436332	2026-07-22T06:07:07.7369958870Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_023_2.14nm/umbrella_eq.cpt	1639364	2026-07-19T04:28:54.2492313400Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_023_2.14nm/umbrella_eq.edr	325400	2026-07-19T04:28:54.3632313660Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_023_2.14nm/umbrella_eq.xtc	124044988	2026-07-19T04:28:54.2572313420Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_023_2.14nm/umbrella_eq_prev.cpt	1638296	2026-07-19T04:28:54.2512313400Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_023_2.14nm/umbrella_prev.cpt	1639068	2026-07-22T06:07:07.7289958850Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_024_2.22nm/umbrella.cpt	1639344	2026-07-21T17:07:09.2338491300Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_024_2.22nm/umbrella.edr	1297400	2026-07-21T17:07:09.3488489290Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_024_2.22nm/umbrella.xtc	495437204	2026-07-21T17:07:09.2458491090Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_024_2.22nm/umbrella_eq.cpt	1639364	2026-07-19T04:24:37.0321756360Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_024_2.22nm/umbrella_eq.edr	325400	2026-07-19T04:24:37.1421756570Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_024_2.22nm/umbrella_eq.xtc	124045372	2026-07-19T04:24:37.0401756370Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_024_2.22nm/umbrella_eq_prev.cpt	1639088	2026-07-19T04:24:37.0341756360Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_024_2.22nm/umbrella_prev.cpt	1639068	2026-07-21T17:07:09.2358491260Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_025_2.29nm/umbrella.cpt	1639344	2026-07-23T19:45:59.5337475860Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_025_2.29nm/umbrella.edr	1297400	2026-07-23T19:45:59.6427470080Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_025_2.29nm/umbrella.xtc	495436672	2026-07-23T19:45:59.5417475440Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_025_2.29nm/umbrella_eq.cpt	1639364	2026-07-19T12:30:02.6605789430Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_025_2.29nm/umbrella_eq.edr	325400	2026-07-19T12:30:02.7705790020Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_025_2.29nm/umbrella_eq.xtc	124045056	2026-07-19T12:30:02.6675789470Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_025_2.29nm/umbrella_eq_prev.cpt	1639088	2026-07-19T12:30:02.6615789440Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_025_2.29nm/umbrella_prev.cpt	1639068	2026-07-23T19:45:59.5357475760Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_026_2.37nm/umbrella.cpt	1639344	2026-07-23T20:36:20.7102064820Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_026_2.37nm/umbrella.edr	1297400	2026-07-23T20:36:20.8182064890Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_026_2.37nm/umbrella.xtc	495437996	2026-07-23T20:36:20.7172064830Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_026_2.37nm/umbrella_eq.cpt	1639364	2026-07-18T22:58:52.6974889460Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_026_2.37nm/umbrella_eq.edr	325400	2026-07-18T22:58:52.8064889680Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_026_2.37nm/umbrella_eq.xtc	124045216	2026-07-18T22:58:52.7054889480Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_026_2.37nm/umbrella_eq_prev.cpt	1639088	2026-07-18T22:58:52.6994889460Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_026_2.37nm/umbrella_prev.cpt	1639068	2026-07-23T20:36:20.7112064830Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_027_2.44nm/umbrella.cpt	1639344	2026-07-23T20:32:38.4251838520Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_027_2.44nm/umbrella.edr	1297400	2026-07-23T20:32:38.5351838680Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_027_2.44nm/umbrella.xtc	495437704	2026-07-23T20:32:38.4321838530Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_027_2.44nm/umbrella_eq.cpt	1639364	2026-07-20T17:46:13.5524296240Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_027_2.44nm/umbrella_eq.edr	325400	2026-07-20T17:46:13.6614296400Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_027_2.44nm/umbrella_eq.xtc	124045152	2026-07-20T17:46:13.5604296250Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_027_2.44nm/umbrella_eq_prev.cpt	1638296	2026-07-20T17:46:13.5544296240Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_027_2.44nm/umbrella_prev.cpt	1639068	2026-07-23T20:32:38.4271838530Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_028_2.52nm/umbrella.cpt	1639344	2026-07-23T21:45:59.5721354580Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_028_2.52nm/umbrella.edr	1297400	2026-07-23T21:45:59.6791354100Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_028_2.52nm/umbrella.xtc	495435712	2026-07-23T21:45:59.5801354550Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_028_2.52nm/umbrella_eq.cpt	1639364	2026-07-19T07:17:58.6480030140Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_028_2.52nm/umbrella_eq.edr	325400	2026-07-19T07:17:58.7580030300Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_028_2.52nm/umbrella_eq.xtc	124045048	2026-07-19T07:17:58.6560030150Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_028_2.52nm/umbrella_eq_prev.cpt	1639088	2026-07-19T07:17:58.6500030140Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_028_2.52nm/umbrella_prev.cpt	1639068	2026-07-23T21:45:59.5741354570Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_029_2.59nm/umbrella.cpt	1639344	2026-07-21T00:15:12.6394777460Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_029_2.59nm/umbrella.edr	1297400	2026-07-21T00:15:12.7504778760Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_029_2.59nm/umbrella.xtc	495436628	2026-07-21T00:15:12.6474777550Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_029_2.59nm/umbrella_eq.cpt	1639364	2026-07-19T00:00:54.0070747960Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_029_2.59nm/umbrella_eq.edr	325400	2026-07-19T00:00:54.1180748770Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_029_2.59nm/umbrella_eq.xtc	124044804	2026-07-19T00:00:54.0160748020Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_029_2.59nm/umbrella_eq_prev.cpt	1639088	2026-07-19T00:00:54.0090747970Z
LiCl	LiND-Hybrid/gromacs/umbrella_sampling/window_029_2.59nm/umbrella_prev.cpt	1639068	2026-07-21T00:15:12.6414777490Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/bound_place_min/min.edr	78552	2026-07-18T01:32:56.6450126410Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/bound_place_min/min.trr	552780	2026-07-18T01:32:56.6490126160Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/pull/pull.cpt	1107652	2026-07-18T04:10:48.9679295770Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/pull/pull.edr	649400	2026-07-18T04:10:49.0509295980Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/pull/pull.xtc	165458864	2026-07-18T04:10:48.9739295780Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/pull/pull_prev.cpt	1106584	2026-07-18T04:10:48.9709295780Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_000_0.36nm/umbrella.cpt	1107672	2026-07-24T12:06:48.7255404290Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_000_0.36nm/umbrella.edr	1297400	2026-07-24T12:06:48.7735403840Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_000_0.36nm/umbrella.xtc	330752972	2026-07-24T12:06:48.7305404250Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_000_0.36nm/umbrella_eq.cpt	1107692	2026-07-23T12:22:02.3351082110Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_000_0.36nm/umbrella_eq.edr	325400	2026-07-23T12:22:02.4861081720Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_000_0.36nm/umbrella_eq.xtc	82812072	2026-07-23T12:22:02.3481082080Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_000_0.36nm/umbrella_eq_prev.cpt	1107416	2026-07-23T12:22:02.3371082110Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_000_0.36nm/umbrella_prev.cpt	1107396	2026-07-24T12:06:48.7275404280Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_001_0.44nm/umbrella.cpt	1107672	2026-07-20T16:21:36.2276486670Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_001_0.44nm/umbrella.edr	1297400	2026-07-20T16:21:36.3026486820Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_001_0.44nm/umbrella.xtc	330753560	2026-07-20T16:21:36.2336486680Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_001_0.44nm/umbrella_eq.cpt	1107692	2026-07-19T05:56:16.3358757790Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_001_0.44nm/umbrella_eq.edr	325400	2026-07-19T05:56:16.5238749330Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_001_0.44nm/umbrella_eq.xtc	82812336	2026-07-19T05:56:16.3468757290Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_001_0.44nm/umbrella_eq_prev.cpt	1106624	2026-07-19T05:56:16.3378757700Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_001_0.44nm/umbrella_prev.cpt	1107396	2026-07-20T16:21:36.2296486670Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_002_0.51nm/umbrella.cpt	1107672	2026-07-24T08:14:13.4566242740Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_002_0.51nm/umbrella.edr	1297400	2026-07-24T08:14:13.5026242730Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_002_0.51nm/umbrella.xtc	330752556	2026-07-24T08:14:13.4606242740Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_002_0.51nm/umbrella_eq.cpt	1107692	2026-07-22T05:33:45.8955218670Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_002_0.51nm/umbrella_eq.edr	325400	2026-07-22T05:33:45.9705218810Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_002_0.51nm/umbrella_eq.xtc	82812432	2026-07-22T05:33:45.9015218680Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_002_0.51nm/umbrella_eq_prev.cpt	1107416	2026-07-22T05:33:45.8975218670Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_002_0.51nm/umbrella_prev.cpt	1107396	2026-07-24T08:14:13.4586242740Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_003_0.59nm/umbrella.cpt	1107672	2026-07-24T04:42:39.3634677900Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_003_0.59nm/umbrella.edr	1297400	2026-07-24T04:42:39.4264677950Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_003_0.59nm/umbrella.xtc	330752636	2026-07-24T04:42:39.3684677910Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_003_0.59nm/umbrella_eq.cpt	1107692	2026-07-22T21:27:54.3450551270Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_003_0.59nm/umbrella_eq.edr	325400	2026-07-22T21:27:54.4220551420Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_003_0.59nm/umbrella_eq.xtc	82811424	2026-07-22T21:27:54.3510551280Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_003_0.59nm/umbrella_eq_prev.cpt	1107416	2026-07-22T21:27:54.3470551270Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_003_0.59nm/umbrella_prev.cpt	1107396	2026-07-24T04:42:39.3644677910Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_004_0.66nm/umbrella.cpt	1107672	2026-07-24T05:47:28.0271167200Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_004_0.66nm/umbrella.edr	1297400	2026-07-24T05:47:28.0731167020Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_004_0.66nm/umbrella.xtc	330752444	2026-07-24T05:47:28.0311167190Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_004_0.66nm/umbrella_eq.cpt	1107692	2026-07-19T09:33:42.1366412290Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_004_0.66nm/umbrella_eq.edr	325400	2026-07-19T09:33:42.2326411970Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_004_0.66nm/umbrella_eq.xtc	82811892	2026-07-19T09:33:42.1546412230Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_004_0.66nm/umbrella_eq_prev.cpt	1106624	2026-07-19T09:33:42.1396412280Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_004_0.66nm/umbrella_prev.cpt	1107396	2026-07-24T05:47:28.0291167190Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_005_0.74nm/umbrella.cpt	1107672	2026-07-20T08:18:56.2586613800Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_005_0.74nm/umbrella.edr	1297400	2026-07-20T08:18:56.4116616170Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_005_0.74nm/umbrella.xtc	330752796	2026-07-20T08:18:56.2696613970Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_005_0.74nm/umbrella_eq.cpt	1107692	2026-07-18T14:16:24.2794226600Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_005_0.74nm/umbrella_eq.edr	325400	2026-07-18T14:16:24.3544226200Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_005_0.74nm/umbrella_eq.xtc	82812864	2026-07-18T14:16:24.2844226570Z
NaCl	LiA3-Ref/gromacs/umbrella_sampling/window_005_0.74nm/umbrella_eq_prev.cpt	1107416	2026-07-18T14:16:24.2804226590Z
